REF_DATE,GEO,DGUID,Performing sector,Occupational category,Type of science,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,122110.0,,,,0
2020-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,38180.0,,,,0
2020-01-01,Canada,2016A000011124,Business enterprise,Technicians,Natural sciences and engineering,Number,223,units,0,v54329399,1.4.3.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Business enterprise,Support staff,Total sciences,Number,223,units,0,v54329400,1.4.4.1,15400.0,,,,0
2020-01-01,Canada,2016A000011124,Business enterprise,Support staff,Natural sciences and engineering,Number,223,units,0,v54329401,1.4.4.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Business enterprise,On-site research consultants ,Total sciences,Number,223,units,0,v1039066457,1.4.5.1,8830.0,,,,0
2020-01-01,Canada,2016A000011124,Business enterprise,On-site research consultants ,Natural sciences and engineering,Number,223,units,0,v1039066458,1.4.5.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Total personnel,Total sciences,Number,223,units,0,v54329402,1.5.1.1,79940.0,,,,0
2020-01-01,Canada,2016A000011124,Higher education,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329403,1.5.1.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Total personnel,Social sciences and humanities,Number,223,units,0,v54329404,1.5.1.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Researchers,Total sciences,Number,223,units,0,v54329405,1.5.2.1,65170.0,,,,0
2020-01-01,Canada,2016A000011124,Higher education,Researchers,Natural sciences and engineering,Number,223,units,0,v54329406,1.5.2.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Researchers,Social sciences and humanities,Number,223,units,0,v54329407,1.5.2.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Technicians,Total sciences,Number,223,units,0,v54329408,1.5.3.1,7740.0,,,,0
2020-01-01,Canada,2016A000011124,Higher education,Technicians,Natural sciences and engineering,Number,223,units,0,v54329409,1.5.3.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Technicians,Social sciences and humanities,Number,223,units,0,v54329410,1.5.3.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Support staff,Total sciences,Number,223,units,0,v54329411,1.5.4.1,7040.0,,,,0
2020-01-01,Canada,2016A000011124,Higher education,Support staff,Natural sciences and engineering,Number,223,units,0,v54329412,1.5.4.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Higher education,Support staff,Social sciences and humanities,Number,223,units,0,v54329413,1.5.4.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Total sciences,Number,223,units,0,v54329414,1.6.1.1,1130.0,,,,0
2020-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329658,1.6.1.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,500.0,,,,0
2020-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,390.0,,,,0
2020-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,170.0,,,,0
2020-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Total sciences,Number,223,units,0,v1039066459,1.6.5.1,80.0,,,,0
2020-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Natural sciences and engineering,Number,223,units,0,v1039066460,1.6.5.2,,..,,t,0
2020-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Social sciences and humanities,Number,223,units,0,v1039066461,1.6.5.3,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,303720.0,,,,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,211080.0,,,,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,53950.0,,,,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Natural sciences and engineering,Number,223,units,0,v54329365,1.1.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Social sciences and humanities,Number,223,units,0,v54329366,1.1.3.3,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Total sciences,Number,223,units,0,v54329367,1.1.4.1,28570.0,,,,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Natural sciences and engineering,Number,223,units,0,v54329368,1.1.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",Support staff,Social sciences and humanities,Number,223,units,0,v54329369,1.1.4.3,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",On-site research consultants ,Total sciences,Number,223,units,0,v1039066462,1.1.5.1,10120.0,,,,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",On-site research consultants ,Natural sciences and engineering,Number,223,units,0,v1039066463,1.1.5.2,,..,,t,0
2021-01-01,Canada,2016A000011124,"Total, performing sectors",On-site research consultants ,Social sciences and humanities,Number,223,units,0,v1039066464,1.1.5.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Total personnel,Total sciences,Number,223,units,0,v54329370,1.2.1.1,14280.0,,,,0
2021-01-01,Canada,2016A000011124,Federal government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329371,1.2.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329372,1.2.1.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Researchers,Total sciences,Number,223,units,0,v54329373,1.2.2.1,7190.0,,,,0
2021-01-01,Canada,2016A000011124,Federal government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329374,1.2.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Researchers,Social sciences and humanities,Number,223,units,0,v54329375,1.2.2.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Technicians,Total sciences,Number,223,units,0,v54329376,1.2.3.1,2890.0,,,,0
2021-01-01,Canada,2016A000011124,Federal government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329377,1.2.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Technicians,Social sciences and humanities,Number,223,units,0,v54329378,1.2.3.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Support staff,Total sciences,Number,223,units,0,v54329379,1.2.4.1,4200.0,,,,0
2021-01-01,Canada,2016A000011124,Federal government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329380,1.2.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Federal government,Support staff,Social sciences and humanities,Number,223,units,0,v54329381,1.2.4.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Total personnel,Total sciences,Number,223,units,0,v54329382,1.3.1.1,3110.0,,,,0
2021-01-01,Canada,2016A000011124,Provincial government,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329383,1.3.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Total personnel,Social sciences and humanities,Number,223,units,0,v54329384,1.3.1.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Researchers,Total sciences,Number,223,units,0,v54329385,1.3.2.1,1650.0,,,,0
2021-01-01,Canada,2016A000011124,Provincial government,Researchers,Natural sciences and engineering,Number,223,units,0,v54329386,1.3.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Researchers,Social sciences and humanities,Number,223,units,0,v54329387,1.3.2.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Technicians,Total sciences,Number,223,units,0,v54329388,1.3.3.1,970.0,,,,0
2021-01-01,Canada,2016A000011124,Provincial government,Technicians,Natural sciences and engineering,Number,223,units,0,v54329389,1.3.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Technicians,Social sciences and humanities,Number,223,units,0,v54329390,1.3.3.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Support staff,Total sciences,Number,223,units,0,v54329391,1.3.4.1,490.0,,,,0
2021-01-01,Canada,2016A000011124,Provincial government,Support staff,Natural sciences and engineering,Number,223,units,0,v54329392,1.3.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Provincial government,Support staff,Social sciences and humanities,Number,223,units,0,v54329393,1.3.4.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Total sciences,Number,223,units,0,v54329394,1.4.1.1,202300.0,,,,0
2021-01-01,Canada,2016A000011124,Business enterprise,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329395,1.4.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Business enterprise,Researchers,Total sciences,Number,223,units,0,v54329396,1.4.2.1,133880.0,,,,0
2021-01-01,Canada,2016A000011124,Business enterprise,Researchers,Natural sciences and engineering,Number,223,units,0,v54329397,1.4.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Business enterprise,Technicians,Total sciences,Number,223,units,0,v54329398,1.4.3.1,41860.0,,,,0
2021-01-01,Canada,2016A000011124,Business enterprise,Technicians,Natural sciences and engineering,Number,223,units,0,v54329399,1.4.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Business enterprise,Support staff,Total sciences,Number,223,units,0,v54329400,1.4.4.1,16520.0,,,,0
2021-01-01,Canada,2016A000011124,Business enterprise,Support staff,Natural sciences and engineering,Number,223,units,0,v54329401,1.4.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Business enterprise,On-site research consultants ,Total sciences,Number,223,units,0,v1039066457,1.4.5.1,10040.0,,,,0
2021-01-01,Canada,2016A000011124,Business enterprise,On-site research consultants ,Natural sciences and engineering,Number,223,units,0,v1039066458,1.4.5.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Total personnel,Total sciences,Number,223,units,0,v54329402,1.5.1.1,82770.0,,,,0
2021-01-01,Canada,2016A000011124,Higher education,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329403,1.5.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Total personnel,Social sciences and humanities,Number,223,units,0,v54329404,1.5.1.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Researchers,Total sciences,Number,223,units,0,v54329405,1.5.2.1,67750.0,,,,0
2021-01-01,Canada,2016A000011124,Higher education,Researchers,Natural sciences and engineering,Number,223,units,0,v54329406,1.5.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Researchers,Social sciences and humanities,Number,223,units,0,v54329407,1.5.2.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Technicians,Total sciences,Number,223,units,0,v54329408,1.5.3.1,7870.0,,,,0
2021-01-01,Canada,2016A000011124,Higher education,Technicians,Natural sciences and engineering,Number,223,units,0,v54329409,1.5.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Technicians,Social sciences and humanities,Number,223,units,0,v54329410,1.5.3.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Support staff,Total sciences,Number,223,units,0,v54329411,1.5.4.1,7150.0,,,,0
2021-01-01,Canada,2016A000011124,Higher education,Support staff,Natural sciences and engineering,Number,223,units,0,v54329412,1.5.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Higher education,Support staff,Social sciences and humanities,Number,223,units,0,v54329413,1.5.4.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Total sciences,Number,223,units,0,v54329414,1.6.1.1,1250.0,,,,0
2021-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Natural sciences and engineering,Number,223,units,0,v54329658,1.6.1.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Total personnel,Social sciences and humanities,Number,223,units,0,v54329662,1.6.1.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Researchers,Total sciences,Number,223,units,0,v54329415,1.6.2.1,610.0,,,,0
2021-01-01,Canada,2016A000011124,Private non-profit,Researchers,Natural sciences and engineering,Number,223,units,0,v54329659,1.6.2.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Researchers,Social sciences and humanities,Number,223,units,0,v54329663,1.6.2.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Technicians,Total sciences,Number,223,units,0,v54329416,1.6.3.1,360.0,,,,0
2021-01-01,Canada,2016A000011124,Private non-profit,Technicians,Natural sciences and engineering,Number,223,units,0,v54329660,1.6.3.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Technicians,Social sciences and humanities,Number,223,units,0,v54329664,1.6.3.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Support staff,Total sciences,Number,223,units,0,v54329417,1.6.4.1,200.0,,,,0
2021-01-01,Canada,2016A000011124,Private non-profit,Support staff,Natural sciences and engineering,Number,223,units,0,v54329661,1.6.4.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,Support staff,Social sciences and humanities,Number,223,units,0,v54329665,1.6.4.3,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Total sciences,Number,223,units,0,v1039066459,1.6.5.1,70.0,,,,0
2021-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Natural sciences and engineering,Number,223,units,0,v1039066460,1.6.5.2,,..,,t,0
2021-01-01,Canada,2016A000011124,Private non-profit,On-site research consultants ,Social sciences and humanities,Number,223,units,0,v1039066461,1.6.5.3,,..,,t,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Total sciences,Number,223,units,0,v54329358,1.1.1.1,315030.0,,,,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Natural sciences and engineering,Number,223,units,0,v54329359,1.1.1.2,,..,,t,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Total personnel,Social sciences and humanities,Number,223,units,0,v54329360,1.1.1.3,,..,,t,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Total sciences,Number,223,units,0,v54329361,1.1.2.1,217000.0,,,,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Natural sciences and engineering,Number,223,units,0,v54329362,1.1.2.2,,..,,t,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Researchers,Social sciences and humanities,Number,223,units,0,v54329363,1.1.2.3,,..,,t,0
2022-01-01,Canada,2016A000011124,"Total, performing sectors",Technicians,Total sciences,Number,223,units,0,v54329364,1.1.3.1,58500.0,,,,0
